Anbieter;Anbietertyp;Hersteller;Modell;Speicher GB;Farbe;Zustand;Preis EUR;Preisart;Tarifreferenz;Verfuegbarkeit;Quelle;Abgerufen am;Listungs-ID;SKU-ID
o2;netzbetreiber;Samsung;Galaxy Z Flip8;256;rosa;neu;1297,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-z-flip8-256gb-pink-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--samsung-galaxy-z-flip8-256gb-rosa;samsung-galaxy-z-flip8-256gb-rosa
o2;netzbetreiber;Samsung;Galaxy Z Fold8;256;violett;neu;2017,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-z-fold8-256gb-lavender-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--samsung-galaxy-z-fold8-256gb-violett;samsung-galaxy-z-fold8-256gb-violett
o2;netzbetreiber;Samsung;Galaxy Z Fold8 Ultra;256;violet shadow;neu;2197,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-z-fold8-ultra-256gb-violet-shadow-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--samsung-galaxy-z-fold8-ultra-256gb-violet-shadow;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow
o2;netzbetreiber;Xiaomi;Xiaomi 17;512;schwarz;neu;955,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-17-512gb-schwarz-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-17-512gb-schwarz;xiaomi-17-512gb-schwarz
o2;netzbetreiber;Xiaomi;Xiaomi 17T;256;schwarz;neu;721,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-17t-256gb-schwarz-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-17t-256gb-schwarz;xiaomi-17t-256gb-schwarz
o2;netzbetreiber;Xiaomi;Xiaomi 17T Pro;512;violett;neu;937,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-17t-pro-512gb-violett-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-17t-pro-512gb-violett;xiaomi-17t-pro-512gb-violett
o2;netzbetreiber;Xiaomi;Redmi Note 15;256;schwarz 5g;neu;289,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-redmi-note-15-256gb-schwarz-5g-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-redmi-note-15-256gb-schwarz-5g;xiaomi-redmi-note-15-256gb-schwarz-5g
o2;netzbetreiber;Xiaomi;Redmi Note 15 Pro;256;schwarz 5g;neu;361,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-redmi-note-15-pro-256gb-schwarz-5g-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-redmi-note-15-pro-256gb-schwarz-5g;xiaomi-redmi-note-15-pro-256gb-schwarz-5g
o2;netzbetreiber;Xiaomi;Redmi Note 17;128;black 5g;neu;349,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-redmi-note-17-128gb-black-5g-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-redmi-note-17-128gb-black-5g;xiaomi-redmi-note-17-128gb-black-5g
o2;netzbetreiber;Xiaomi;Redmi Note 17 Pro;256;black 5g;neu;469,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-redmi-note-17-pro-256gb-black-5g-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-redmi-note-17-pro-256gb-black-5g;xiaomi-redmi-note-17-pro-256gb-black-5g
o2;netzbetreiber;Xiaomi;Redmi Note 17 Pro Max;256;black 5g;neu;595,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/xiaomi/xiaomi-redmi-note-17-pro-max-256gb-black-5g-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung;2026-08-29;o2--xiaomi-redmi-note-17-pro-max-256gb-black-5g;xiaomi-redmi-note-17-pro-max-256gb-black-5g
