Listungs-ID;SKU-ID;Anbieter;Hersteller;Modell;Datum;Preis EUR;Preisart;Tarifreferenz;Verfuegbarkeit;Quelle
vodafone--samsung-galaxy-s26-plus-512gb-sky-blue;samsung-galaxy-s26-plus-512gb-sky-blue;Vodafone;Samsung;Galaxy S26 Plus;2026-08-29;1399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-plus.html
vodafone--samsung-galaxy-s26-plus-512gb-weiss;samsung-galaxy-s26-plus-512gb-weiss;Vodafone;Samsung;Galaxy S26 Plus;2026-08-29;1399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-plus.html
vodafone--samsung-galaxy-s26-ultra-1024gb-schwarz;samsung-galaxy-s26-ultra-1024gb-schwarz;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1849,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-256gb-cobalt-violet;samsung-galaxy-s26-ultra-256gb-cobalt-violet;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-256gb-schwarz;samsung-galaxy-s26-ultra-256gb-schwarz;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-256gb-sky-blue;samsung-galaxy-s26-ultra-256gb-sky-blue;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-256gb-weiss;samsung-galaxy-s26-ultra-256gb-weiss;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-512gb-cobalt-violet;samsung-galaxy-s26-ultra-512gb-cobalt-violet;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-512gb-schwarz;samsung-galaxy-s26-ultra-512gb-schwarz;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-512gb-sky-blue;samsung-galaxy-s26-ultra-512gb-sky-blue;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-s26-ultra-512gb-weiss;samsung-galaxy-s26-ultra-512gb-weiss;Vodafone;Samsung;Galaxy S26 Ultra;2026-08-29;1549,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-s26-ultra.html
vodafone--samsung-galaxy-z-flip-7-256gb-jetblack;samsung-galaxy-z-flip-7-256gb-jetblack;Vodafone;Samsung;Galaxy Z Flip 7;2026-08-29;1079,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-flip7.html
vodafone--samsung-galaxy-z-flip8-256gb-cream;samsung-galaxy-z-flip8-256gb-cream;Vodafone;Samsung;Galaxy Z Flip8;2026-08-29;1299,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-flip8.html
vodafone--samsung-galaxy-z-flip8-256gb-grau;samsung-galaxy-z-flip8-256gb-grau;Vodafone;Samsung;Galaxy Z Flip8;2026-08-29;1299,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-flip8.html
vodafone--samsung-galaxy-z-flip8-256gb-rosa;samsung-galaxy-z-flip8-256gb-rosa;Vodafone;Samsung;Galaxy Z Flip8;2026-08-29;1299,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-flip8.html
vodafone--samsung-galaxy-z-flip8-512gb-cream;samsung-galaxy-z-flip8-512gb-cream;Vodafone;Samsung;Galaxy Z Flip8;2026-08-29;1499,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-flip8.html
vodafone--samsung-galaxy-z-flip8-512gb-grau;samsung-galaxy-z-flip8-512gb-grau;Vodafone;Samsung;Galaxy Z Flip8;2026-08-29;1499,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-flip8.html
vodafone--samsung-galaxy-z-flip8-512gb-rosa;samsung-galaxy-z-flip8-512gb-rosa;Vodafone;Samsung;Galaxy Z Flip8;2026-08-29;1499,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-flip8.html
vodafone--samsung-galaxy-z-fold-7-256gb-jetblack;samsung-galaxy-z-fold-7-256gb-jetblack;Vodafone;Samsung;Galaxy Z Fold 7;2026-08-29;1879,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold7.html
vodafone--samsung-galaxy-z-fold8-256gb-cream;samsung-galaxy-z-fold8-256gb-cream;Vodafone;Samsung;Galaxy Z Fold8;2026-08-29;1999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8.html
vodafone--samsung-galaxy-z-fold8-256gb-grau;samsung-galaxy-z-fold8-256gb-grau;Vodafone;Samsung;Galaxy Z Fold8;2026-08-29;1999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8.html
vodafone--samsung-galaxy-z-fold8-256gb-violett;samsung-galaxy-z-fold8-256gb-violett;Vodafone;Samsung;Galaxy Z Fold8;2026-08-29;1999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8.html
vodafone--samsung-galaxy-z-fold8-512gb-cream;samsung-galaxy-z-fold8-512gb-cream;Vodafone;Samsung;Galaxy Z Fold8;2026-08-29;2199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8.html
vodafone--samsung-galaxy-z-fold8-512gb-grau;samsung-galaxy-z-fold8-512gb-grau;Vodafone;Samsung;Galaxy Z Fold8;2026-08-29;2199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8.html
vodafone--samsung-galaxy-z-fold8-512gb-violett;samsung-galaxy-z-fold8-512gb-violett;Vodafone;Samsung;Galaxy Z Fold8;2026-08-29;2199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8.html
vodafone--samsung-galaxy-z-fold8-ultra-256gb-cream;samsung-galaxy-z-fold8-ultra-256gb-cream;Vodafone;Samsung;Galaxy Z Fold8 Ultra;2026-08-29;2199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8-ultra.html
vodafone--samsung-galaxy-z-fold8-ultra-256gb-grau;samsung-galaxy-z-fold8-ultra-256gb-grau;Vodafone;Samsung;Galaxy Z Fold8 Ultra;2026-08-29;2199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8-ultra.html
vodafone--samsung-galaxy-z-fold8-ultra-256gb-violet-shadow;samsung-galaxy-z-fold8-ultra-256gb-violet-shadow;Vodafone;Samsung;Galaxy Z Fold8 Ultra;2026-08-29;2199,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8-ultra.html
vodafone--samsung-galaxy-z-fold8-ultra-512gb-cream;samsung-galaxy-z-fold8-ultra-512gb-cream;Vodafone;Samsung;Galaxy Z Fold8 Ultra;2026-08-29;2399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8-ultra.html
vodafone--samsung-galaxy-z-fold8-ultra-512gb-grau;samsung-galaxy-z-fold8-ultra-512gb-grau;Vodafone;Samsung;Galaxy Z Fold8 Ultra;2026-08-29;2399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8-ultra.html
vodafone--samsung-galaxy-z-fold8-ultra-512gb-violet-shadow;samsung-galaxy-z-fold8-ultra-512gb-violet-shadow;Vodafone;Samsung;Galaxy Z Fold8 Ultra;2026-08-29;2399,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/samsung-galaxy-z-fold8-ultra.html
vodafone--xiaomi-17-512gb-schwarz;xiaomi-17-512gb-schwarz;Vodafone;Xiaomi;Xiaomi 17;2026-08-29;1029,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-17.html
vodafone--xiaomi-17-ultra-512gb-schwarz;xiaomi-17-ultra-512gb-schwarz;Vodafone;Xiaomi;Xiaomi 17 Ultra;2026-08-29;1499,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-17-ultra.html
vodafone--xiaomi-17t-256gb-schwarz;xiaomi-17t-256gb-schwarz;Vodafone;Xiaomi;Xiaomi 17T;2026-08-29;749,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-17t.html
vodafone--xiaomi-17t-pro-512gb-deep-blue;xiaomi-17t-pro-512gb-deep-blue;Vodafone;Xiaomi;Xiaomi 17T Pro;2026-08-29;999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-17t-pro.html
vodafone--xiaomi-17t-pro-512gb-schwarz;xiaomi-17t-pro-512gb-schwarz;Vodafone;Xiaomi;Xiaomi 17T Pro;2026-08-29;999,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-17t-pro.html
vodafone--xiaomi-redmi-17-128gb-deep-blue;xiaomi-redmi-17-128gb-deep-blue;Vodafone;Xiaomi;Redmi 17;2026-08-29;249,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-redmi-17-5g.html
vodafone--xiaomi-redmi-17-128gb-schwarz;xiaomi-redmi-17-128gb-schwarz;Vodafone;Xiaomi;Redmi 17;2026-08-29;249,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-redmi-17-5g.html
vodafone--xiaomi-redmi-note-15-256gb-blau;xiaomi-redmi-note-15-256gb-blau;Vodafone;Xiaomi;Redmi Note 15;2026-08-29;279,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-redmi-note-15-5g.html
vodafone--xiaomi-redmi-note-15-pro-256gb-schwarz;xiaomi-redmi-note-15-pro-256gb-schwarz;Vodafone;Xiaomi;Redmi Note 15 Pro;2026-08-29;329,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-redmi-note-15-pro-5g.html
vodafone--xiaomi-redmi-note-17-128gb-schwarz;xiaomi-redmi-note-17-128gb-schwarz;Vodafone;Xiaomi;Redmi Note 17;2026-08-29;349,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-redmi-note-17-5g.html
vodafone--xiaomi-redmi-note-17-pro-256gb-schwarz;xiaomi-redmi-note-17-pro-256gb-schwarz;Vodafone;Xiaomi;Redmi Note 17 Pro;2026-08-29;499,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-redmi-note-17-pro-5g.html
vodafone--xiaomi-redmi-note-17-pro-256gb-sky-blue;xiaomi-redmi-note-17-pro-256gb-sky-blue;Vodafone;Xiaomi;Redmi Note 17 Pro;2026-08-29;499,90;ohne Vertrag;;lieferbar;https://www.vodafone.de/privat/handys/xiaomi-redmi-note-17-pro-5g.html
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-08-30;129,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-lte-128-gb-black-sm-a175f-dsb--beclad-starter-kit-fur-samsung-galaxy-a17-330042091A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=21&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-08-30;155,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-5g-128-gb-black-sm-a176b-ds-30041613A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=22&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
mobilcom-debitel--samsung-galaxy-s26-plus-256gb-cobalt-violet;samsung-galaxy-s26-plus-256gb-cobalt-violet;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1249,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587284
mobilcom-debitel--samsung-galaxy-s26-plus-256gb-schwarz;samsung-galaxy-s26-plus-256gb-schwarz;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1249,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587281
mobilcom-debitel--samsung-galaxy-s26-plus-256gb-sky-blue;samsung-galaxy-s26-plus-256gb-sky-blue;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1249,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587278
mobilcom-debitel--samsung-galaxy-s26-plus-256gb-weiss;samsung-galaxy-s26-plus-256gb-weiss;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1249,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587287
mobilcom-debitel--samsung-galaxy-s26-plus-512gb-cobalt-violet;samsung-galaxy-s26-plus-512gb-cobalt-violet;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1449,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587314
mobilcom-debitel--samsung-galaxy-s26-plus-512gb-schwarz;samsung-galaxy-s26-plus-512gb-schwarz;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1449,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587311
mobilcom-debitel--samsung-galaxy-s26-plus-512gb-sky-blue;samsung-galaxy-s26-plus-512gb-sky-blue;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1449,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587290
mobilcom-debitel--samsung-galaxy-s26-plus-512gb-weiss;samsung-galaxy-s26-plus-512gb-weiss;mobilcom-debitel;Samsung;Galaxy S26 Plus;2026-08-30;1449,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4466900?ds=P-4587317
o2--apple-iphone-14-128gb-schwarz-refurbished;apple-iphone-14-128gb-schwarz-refurbished;o2;Apple;iPhone 14;2026-08-30;445,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/apple/apple-iphone-14-128gb-mitternacht-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--apple-iphone-14-pro-128gb-space-schwarz-refurbished;apple-iphone-14-pro-128gb-space-schwarz-refurbished;o2;Apple;iPhone 14 Pro;2026-08-30;577,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/apple/apple-iphone-14-pro-128gb-space-schwarz-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--apple-iphone-15-128gb-schwarz-refurbished;apple-iphone-15-128gb-schwarz-refurbished;o2;Apple;iPhone 15;2026-08-30;613,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/apple/apple-iphone-15-128gb-schwarz-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--apple-iphone-15-pro-128gb-titan-blau-refurbished;apple-iphone-15-pro-128gb-titan-blau-refurbished;o2;Apple;iPhone 15 Pro;2026-08-30;685,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/apple/apple-iphone-15-pro-128gb-titan-blau-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--apple-iphone-16-128gb-blau-refurbished;apple-iphone-16-128gb-blau-refurbished;o2;Apple;iPhone 16;2026-08-30;697,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/apple/apple-iphone-16-128gb-blau-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--apple-iphone-17-256gb-schwarz-refurbished;apple-iphone-17-256gb-schwarz-refurbished;o2;Apple;iPhone 17;2026-08-30;973,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/apple/apple-iphone-17-256gb-schwarz-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--samsung-galaxy-s24-128gb-marble-gray-refurbished;samsung-galaxy-s24-128gb-marble-gray-refurbished;o2;Samsung;Galaxy S24;2026-08-30;529,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s24-128gb-marble-gray-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--samsung-galaxy-s24-ultra-512gb-titan-schwarz-refurbished;samsung-galaxy-s24-ultra-512gb-titan-schwarz-refurbished;o2;Samsung;Galaxy S24 Ultra;2026-08-30;745,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s24-ultra-512gb-titanium-black-gebraucht-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--samsung-galaxy-s25-128gb-grau-refurbished;samsung-galaxy-s25-128gb-grau-refurbished;o2;Samsung;Galaxy S25;2026-08-30;577,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-128gb-grau-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
o2--samsung-galaxy-s25-ultra-256gb-titan-grau-refurbished;samsung-galaxy-s25-ultra-256gb-titan-grau-refurbished;o2;Samsung;Galaxy S25 Ultra;2026-08-30;889,00;ohne Vertrag;;unbekannt;https://www.o2online.de/e-shop/samsung/samsung-galaxy-s25-ultra-256gb-titanium-gray-erneuert-details?ohne-tarif=ja&zielgruppe=privatkunden&ratenzahlung=24&vertragsart=ratenzahlung
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-08-31;129,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-lte-128-gb-black-sm-a175f-dsb--beclad-starter-kit-fur-samsung-galaxy-a17-330042091A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=21&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-08-31;155,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-5g-128-gb-black-sm-a176b-ds-30041613A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=22&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--fairphone-6-256gb-gruen;fairphone-6-256gb-gruen;ALDI TALK;Fairphone;Fairphone 6;2026-09-01;539,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/fairphone-fairphone-gen-6-256-gb-forest-green-model-fp6-30042279A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=25&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-09-01;129,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-lte-128-gb-black-sm-a175f-dsb--beclad-starter-kit-fur-samsung-galaxy-a17-330042091A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=19&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-09-01;159,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-5g-128-gb-black-sm-a176b-ds-30041613A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=20&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--fairphone-6-256gb-schwarz;fairphone-6-256gb-schwarz;ALDI TALK;Fairphone;Fairphone 6;2026-09-02;539,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/fairphone-fairphone-gen-6-256-gb-horizon-black-model-fp6-30042277A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=30&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-09-02;129,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-lte-128-gb-black-sm-a175f-dsb--beclad-starter-kit-fur-samsung-galaxy-a17-330042091A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=1&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
aldi-talk--samsung-galaxy-a17-128gb-schwarz;samsung-galaxy-a17-128gb-schwarz;ALDI TALK;Samsung;Galaxy A17;2026-09-02;159,00;ohne Vertrag;;lieferbar;https://www.alditalk.de/p/samsung-samsung-galaxy-a17-5g-128-gb-black-sm-a176b-ds-30041613A1?FF_QUERY=*%3Acategory_id%3BG5DE0Z0SIKUBHRGTNF411A7XPLN9RV3D&FF_POS=2&FF_PAGE=1&FF_PAGESIZE=30&FF_SCORE=100.0&FF_CAMPAIGN=&FF_CAMPAIGN_PAGE_ID=
electronicpartner--samsung-galaxy-a37-128gb-ohne-farbe;samsung-galaxy-a37-128gb-ohne-farbe;ElectronicPartner;Samsung;Galaxy A37;2026-09-02;299,00;ohne Vertrag;;lieferbar;https://www.ep.de/p/1518877/galaxy-a37-5g-a376b-128gb
electronicpartner--samsung-galaxy-a57-128gb-ohne-farbe;samsung-galaxy-a57-128gb-ohne-farbe;ElectronicPartner;Samsung;Galaxy A57;2026-09-02;389,00;ohne Vertrag;;lieferbar;https://www.ep.de/p/1518895/galaxy-a57-5g-a576b-128gb
medimax--samsung-galaxy-a57-128gb-ohne-farbe;samsung-galaxy-a57-128gb-ohne-farbe;Medimax;Samsung;Galaxy A57;2026-09-02;349,00;ohne Vertrag;;lieferbar;https://www.medimax.de/p/1518895/galaxy-a57-5g-a576b-128gb
medimax--samsung-galaxy-s26-256gb-ohne-farbe;samsung-galaxy-s26-256gb-ohne-farbe;Medimax;Samsung;Galaxy S26;2026-09-02;749,00;ohne Vertrag;;lieferbar;https://www.medimax.de/p/1514138/galaxy-s26-s942b-256gb
mobilcom-debitel--xiaomi-17t-256gb-blau;xiaomi-17t-256gb-blau;mobilcom-debitel;Xiaomi;Xiaomi 17T;2026-09-02;749,90;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4548843?ds=P-4673019
mobilcom-debitel--xiaomi-17t-256gb-schwarz;xiaomi-17t-256gb-schwarz;mobilcom-debitel;Xiaomi;Xiaomi 17T;2026-09-02;749,90;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4548843?ds=P-4673016
mobilcom-debitel--xiaomi-17t-256gb-violet;xiaomi-17t-256gb-violet;mobilcom-debitel;Xiaomi;Xiaomi 17T;2026-09-02;749,90;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4548843?ds=P-4673022
mobilcom-debitel--xiaomi-17t-pro-512gb-deep-blue;xiaomi-17t-pro-512gb-deep-blue;mobilcom-debitel;Xiaomi;Xiaomi 17T Pro;2026-09-02;999,90;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4548846?ds=P-4673028
mobilcom-debitel--xiaomi-17t-pro-512gb-deep-violet;xiaomi-17t-pro-512gb-deep-violet;mobilcom-debitel;Xiaomi;Xiaomi 17T Pro;2026-09-02;999,90;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4548846?ds=P-4673031
mobilcom-debitel--xiaomi-17t-pro-512gb-schwarz;xiaomi-17t-pro-512gb-schwarz;mobilcom-debitel;Xiaomi;Xiaomi 17T Pro;2026-09-02;999,90;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4548846?ds=P-4673025
mobilcom-debitel--xiaomi-redmi-note-15-pro-256gb-glacier-blue;xiaomi-redmi-note-15-pro-256gb-glacier-blue;mobilcom-debitel;Xiaomi;Redmi Note 15 Pro;2026-09-02;179,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4408885?ds=P-4511545
mobilcom-debitel--xiaomi-redmi-note-15-pro-256gb-schwarz;xiaomi-redmi-note-15-pro-256gb-schwarz;mobilcom-debitel;Xiaomi;Redmi Note 15 Pro;2026-09-02;179,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4408885?ds=P-4511551
mobilcom-debitel--xiaomi-redmi-note-15-pro-256gb-titanium;xiaomi-redmi-note-15-pro-256gb-titanium;mobilcom-debitel;Xiaomi;Redmi Note 15 Pro;2026-09-02;179,00;ohne Vertrag;;lieferbar;https://www.freenet.de/handys-smartphones/p/P-M-4408885?ds=P-4511548
