Art;Modell;Speicher GB;Anbieter;Anbietertyp;Tarif;Band;Zustand;Zuzahlung EUR;Tarif/Monat EUR;Geräterate EUR;Bündel/Monat EUR;Laufzeit Monate;Anschlusspreis EUR;Leitzahl-Zeitraum Monate;Kosten über 24 Monate EUR;Kosten über die Bündellaufzeit EUR;Abgerufen am;Quelle;SKU-ID
Bündel;Pixel 10a;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;20,25;;24;0,00;24;1733,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-10a.html;google-pixel-10a-128gb-violett
Bündel;Pixel 10a;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;40,50;;12;0,00;24;1493,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-10a.html;google-pixel-10a-128gb-violett
Bündel;Pixel 10a;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;13,50;;36;0,00;24;1253,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-10a.html;google-pixel-10a-128gb-violett
Bündel;Pixel 10a;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;24,00;;24;0,00;24;1823,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-10a.html;google-pixel-10a-256gb-schwarz
Bündel;Pixel 10a;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;48,00;;12;0,00;24;1583,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-10a.html;google-pixel-10a-256gb-schwarz
Bündel;Pixel 10a;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;16,00;;36;0,00;24;1343,80;;2026-09-11;https://www.vodafone.de/privat/handys/google-pixel-10a.html;google-pixel-10a-256gb-schwarz
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;39,75;;24;0,00;24;2201,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-frost
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;79,50;;12;0,00;24;1961,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-frost
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;26,50;;36;0,00;24;1721,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-frost
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;39,75;;24;0,00;24;2201,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-hibiscus
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;79,50;;12;0,00;24;1961,80;;2026-09-21;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-hibiscus
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;26,50;;36;0,00;24;1721,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-hibiscus
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;39,75;;24;0,00;24;2201,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-pistachio
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;79,50;;12;0,00;24;1961,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-pistachio
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;26,50;;36;0,00;24;1721,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-pistachio
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;39,75;;24;0,00;24;2201,80;;2026-09-21;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-schwarz
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;79,50;;12;0,00;24;1961,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-schwarz
Bündel;Pixel 11;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;26,50;;36;0,00;24;1721,80;;2026-09-15;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-256gb-schwarz
Bündel;Pixel 11;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;45,00;;24;0,00;24;2327,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-512gb-frost
Bündel;Pixel 11;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;90,00;;12;0,00;24;2087,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-512gb-frost
Bündel;Pixel 11;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;30,00;;36;0,00;24;1847,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-512gb-frost
Bündel;Pixel 11;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;45,00;;24;0,00;24;2327,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-512gb-schwarz
Bündel;Pixel 11;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;90,00;;12;0,00;24;2087,80;;2026-09-15;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-512gb-schwarz
Bündel;Pixel 11;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;30,00;;36;0,00;24;1847,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11.html;google-pixel-11-512gb-schwarz
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;47,25;;24;0,00;24;2381,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-canyon
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;94,50;;12;0,00;24;2141,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-canyon
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;31,50;;36;0,00;24;1901,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-canyon
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;47,25;;24;0,00;24;2381,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-fog
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;94,50;;12;0,00;24;2141,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-fog
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;31,50;;36;0,00;24;1901,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-fog
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;47,25;;24;0,00;24;2381,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-olive
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;94,50;;12;0,00;24;2141,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-olive
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;31,50;;36;0,00;24;1901,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-olive
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;47,25;;24;0,00;24;2381,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-schwarz
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;94,50;;12;0,00;24;2141,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-schwarz
Bündel;Pixel 11 Pro;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;31,50;;36;0,00;24;1901,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-256gb-schwarz
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;52,50;;24;0,00;24;2507,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-canyon
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;105,00;;12;0,00;24;2267,80;;2026-09-15;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-canyon
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,00;;36;0,00;24;2027,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-canyon
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;52,50;;24;0,00;24;2507,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-fog
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;105,00;;12;0,00;24;2267,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-fog
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,00;;36;0,00;24;2027,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-fog
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;52,50;;24;0,00;24;2507,80;;2026-09-15;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-olive
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;105,00;;12;0,00;24;2267,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-olive
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,00;;36;0,00;24;2027,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-olive
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;52,50;;24;0,00;24;2507,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-schwarz
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;105,00;;12;0,00;24;2267,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-schwarz
Bündel;Pixel 11 Pro;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,00;;36;0,00;24;2027,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro.html;google-pixel-11-pro-512gb-schwarz
Bündel;Pixel 11 Pro Fold;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;81,75;;24;0,00;24;3209,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-fold.html;google-pixel-11-pro-fold-256gb-schwarz
Bündel;Pixel 11 Pro Fold;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;163,50;;12;0,00;24;2969,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-fold.html;google-pixel-11-pro-fold-256gb-schwarz
Bündel;Pixel 11 Pro Fold;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;54,50;;36;0,00;24;2729,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-fold.html;google-pixel-11-pro-fold-256gb-schwarz
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;53,25;;24;0,00;24;2525,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-canyon
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;106,50;;12;0,00;24;2285,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-canyon
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,50;;36;0,00;24;2045,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-canyon
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;53,25;;24;0,00;24;2525,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-fog
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;106,50;;12;0,00;24;2285,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-fog
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,50;;36;0,00;24;2045,80;;2026-09-15;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-fog
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;53,25;;24;0,00;24;2525,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-olive
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;106,50;;12;0,00;24;2285,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-olive
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,50;;36;0,00;24;2045,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-olive
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;53,25;;24;0,00;24;2525,80;;2026-09-16;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-schwarz
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;106,50;;12;0,00;24;2285,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-schwarz
Bündel;Pixel 11 Pro XL;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;35,50;;36;0,00;24;2045,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-256gb-schwarz
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;58,50;;24;0,00;24;2651,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-canyon
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;117,00;;12;0,00;24;2411,80;;2026-09-15;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-canyon
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;39,00;;36;0,00;24;2171,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-canyon
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;58,50;;24;0,00;24;2651,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-fog
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;117,00;;12;0,00;24;2411,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-fog
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;39,00;;36;0,00;24;2171,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-fog
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;58,50;;24;0,00;24;2651,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-olive
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;117,00;;12;0,00;24;2411,80;;2026-09-15;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-olive
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;39,00;;36;0,00;24;2171,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-olive
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;58,50;;24;0,00;24;2651,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-schwarz
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;117,00;;12;0,00;24;2411,80;;2026-09-20;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-schwarz
Bündel;Pixel 11 Pro XL;512;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;39,00;;36;0,00;24;2171,80;;2026-09-24;https://www.vodafone.de/privat/handys/google-pixel-11-pro-xl.html;google-pixel-11-pro-xl-512gb-schwarz
Bündel;Galaxy A17;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;8,25;;24;0,00;24;1445,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html;samsung-galaxy-a17-128gb-blau
Bündel;Galaxy A17;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;16,50;;12;0,00;24;1205,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html;samsung-galaxy-a17-128gb-blau
Bündel;Galaxy A17;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;5,50;;36;0,00;24;965,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html;samsung-galaxy-a17-128gb-blau
Bündel;Galaxy A17;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;8,25;;24;0,00;24;1445,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html;samsung-galaxy-a17-128gb-schwarz
Bündel;Galaxy A17;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;16,50;;12;0,00;24;1205,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html;samsung-galaxy-a17-128gb-schwarz
Bündel;Galaxy A17;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;5,50;;36;0,00;24;965,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a17-5g.html;samsung-galaxy-a17-128gb-schwarz
Bündel;Galaxy A37;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;15,00;;24;0,00;24;1607,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a37-5g.html;samsung-galaxy-a37-128gb-awesome-charcoal
Bündel;Galaxy A37;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;30,00;;12;0,00;24;1367,80;;2026-09-16;https://www.vodafone.de/privat/handys/samsung-galaxy-a37-5g.html;samsung-galaxy-a37-128gb-awesome-charcoal
Bündel;Galaxy A37;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;10,00;;36;0,00;24;1127,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a37-5g.html;samsung-galaxy-a37-128gb-awesome-charcoal
Bündel;Galaxy A57;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;18,00;;24;0,00;24;1679,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html;samsung-galaxy-a57-256gb-awesome-gray
Bündel;Galaxy A57;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;36,00;;12;0,00;24;1439,80;;2026-09-20;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html;samsung-galaxy-a57-256gb-awesome-gray
Bündel;Galaxy A57;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;12,00;;36;0,00;24;1199,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html;samsung-galaxy-a57-256gb-awesome-gray
Bündel;Galaxy A57;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;18,00;;24;0,00;24;1679,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html;samsung-galaxy-a57-256gb-awesome-navy
Bündel;Galaxy A57;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;36,00;;12;0,00;24;1439,80;;2026-09-20;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html;samsung-galaxy-a57-256gb-awesome-navy
Bündel;Galaxy A57;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;12,00;;36;0,00;24;1199,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-a57-5g.html;samsung-galaxy-a57-256gb-awesome-navy
Bündel;Galaxy S25;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;0,99;51,95;31,50;;24;0,00;24;2003,79;;2026-09-16;https://www.vodafone.de/privat/handys/samsung-galaxy-s25.html;samsung-galaxy-s25-128gb-blau
Bündel;Galaxy S25;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;0,99;41,95;63,00;;12;0,00;24;1763,79;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s25.html;samsung-galaxy-s25-128gb-blau
Bündel;Galaxy S25;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;0,99;31,95;21,00;;36;0,00;24;1523,79;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s25.html;samsung-galaxy-s25-128gb-blau
Bündel;Galaxy S25 FE;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;27,75;;24;0,00;24;1913,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html;samsung-galaxy-s25-fe-128gb-blau
Bündel;Galaxy S25 FE;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;55,50;;12;0,00;24;1673,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html;samsung-galaxy-s25-fe-128gb-blau
Bündel;Galaxy S25 FE;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;18,50;;36;0,00;24;1433,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html;samsung-galaxy-s25-fe-128gb-blau
Bündel;Galaxy S25 FE;128;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;27,75;;24;0,00;24;1913,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html;samsung-galaxy-s25-fe-128gb-jetblack
Bündel;Galaxy S25 FE;128;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;55,50;;12;0,00;24;1673,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html;samsung-galaxy-s25-fe-128gb-jetblack
Bündel;Galaxy S25 FE;128;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;18,50;;36;0,00;24;1433,80;;2026-09-21;https://www.vodafone.de/privat/handys/samsung-galaxy-s25-fe.html;samsung-galaxy-s25-fe-128gb-jetblack
Bündel;Galaxy S26;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;38,25;;24;0,00;24;2165,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html;samsung-galaxy-s26-256gb-cobalt-violet
Bündel;Galaxy S26;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;76,50;;12;0,00;24;1925,80;;2026-09-20;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html;samsung-galaxy-s26-256gb-cobalt-violet
Bündel;Galaxy S26;256;Vodafone;netzbetreiber;Mobil XS;Klein;neu;1,00;31,95;25,50;;36;0,00;24;1685,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html;samsung-galaxy-s26-256gb-cobalt-violet
Bündel;Galaxy S26;256;Vodafone;netzbetreiber;Mobil M;Mittel;neu;1,00;51,95;38,25;;24;0,00;24;2165,80;;2026-09-11;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html;samsung-galaxy-s26-256gb-schwarz
Bündel;Galaxy S26;256;Vodafone;netzbetreiber;Mobil S;Mittel;neu;1,00;41,95;76,50;;12;0,00;24;1925,80;;2026-09-24;https://www.vodafone.de/privat/handys/samsung-galaxy-s26.html;samsung-galaxy-s26-256gb-schwarz
